y,y_pred,y_p,y_p_pred,GAME NO.,STADIUM,DATE,TIME,AWAY TEAM,SCORE_A,HOME TEAM,SCORE_H,W,YEAR,Y_1,Y_2,A_WIN,A_SCORE,A_LOSE,H_WIN,H_SCORE,H_LOSE,H_WIN_VS,H_SCORE_VS,H_LOSE_VS,A_WIN_7,A_SCORE_7,A_LOSE_7,H_WIN_7,H_SCORE_7,H_LOSE_7,H_WIN_VS_60,H_SCORE_VS_60,H_LOSE_VS_60,GAME,A1,A2,A3,A4,A5,A6,A7,A8,A9,H1,H2,H3,H4,H5,H6,H7,H8,H9,AP,HP,A1_H_BB,A1_PA,A1_RBI,A2_H_BB,A2_PA,A2_RBI,A3_H_BB,A3_PA,A3_RBI,A4_H_BB,A4_PA,A4_RBI,A5_H_BB,A5_PA,A5_RBI,A6_H_BB,A6_PA,A6_RBI,A7_H_BB,A7_PA,A7_RBI,A8_H_BB,A8_PA,A8_RBI,A9_H_BB,A9_PA,A9_RBI,H1_H_BB,H1_PA,H1_RBI,H2_H_BB,H2_PA,H2_RBI,H3_H_BB,H3_PA,H3_RBI,H4_H_BB,H4_PA,H4_RBI,H5_H_BB,H5_PA,H5_RBI,H6_H_BB,H6_PA,H6_RBI,H7_H_BB,H7_PA,H7_RBI,H8_H_BB,H8_PA,H8_RBI,H9_H_BB,H9_PA,H9_RBI,A1_H_BB_30,A1_PA_30,A1_RBI_30,A2_H_BB_30,A2_PA_30,A2_RBI_30,A3_H_BB_30,A3_PA_30,A3_RBI_30,A4_H_BB_30,A4_PA_30,A4_RBI_30,A5_H_BB_30,A5_PA_30,A5_RBI_30,A6_H_BB_30,A6_PA_30,A6_RBI_30,A7_H_BB_30,A7_PA_30,A7_RBI_30,A8_H_BB_30,A8_PA_30,A8_RBI_30,A9_H_BB_30,A9_PA_30,A9_RBI_30,H1_H_BB_30,H1_PA_30,H1_RBI_30,H2_H_BB_30,H2_PA_30,H2_RBI_30,H3_H_BB_30,H3_PA_30,H3_RBI_30,H4_H_BB_30,H4_PA_30,H4_RBI_30,H5_H_BB_30,H5_PA_30,H5_RBI_30,H6_H_BB_30,H6_PA_30,H6_RBI_30,H7_H_BB_30,H7_PA_30,H7_RBI_30,H8_H_BB_30,H8_PA_30,H8_RBI_30,H9_H_BB_30,H9_PA_30,H9_RBI_30,AP_ERA,AP_PER_IP,AP_WHIP_HR,AP_SO,HP_ERA,HP_PER_IP,HP_WHIP_HR,HP_SO,AP_ERA_30,AP_PER_IP_30,AP_WHIP_HR_30,AP_SO_30,HP_ERA_30,HP_PER_IP_30,HP_WHIP_HR_30,HP_SO_30,A1_H_BB_VS,A1_PA_VS,A1_BSO_VS,A2_H_BB_VS,A2_PA_VS,A2_BSO_VS,A3_H_BB_VS,A3_PA_VS,A3_BSO_VS,A4_H_BB_VS,A4_PA_VS,A4_BSO_VS,A5_H_BB_VS,A5_PA_VS,A5_BSO_VS,A6_H_BB_VS,A6_PA_VS,A6_BSO_VS,A7_H_BB_VS,A7_PA_VS,A7_BSO_VS,A8_H_BB_VS,A8_PA_VS,A8_BSO_VS,A9_H_BB_VS,A9_PA_VS,A9_BSO_VS,H1_H_BB_VS,H1_PA_VS,H1_BSO_VS,H2_H_BB_VS,H2_PA_VS,H2_BSO_VS,H3_H_BB_VS,H3_PA_VS,H3_BSO_VS,H4_H_BB_VS,H4_PA_VS,H4_BSO_VS,H5_H_BB_VS,H5_PA_VS,H5_BSO_VS,H6_H_BB_VS,H6_PA_VS,H6_BSO_VS,H7_H_BB_VS,H7_PA_VS,H7_BSO_VS,H8_H_BB_VS,H8_PA_VS,H8_BSO_VS,H9_H_BB_VS,H9_PA_VS,H9_BSO_VS,H-A_WIN,H-A_SCORE,H-A_LOSE,H-A_WIN_7,H-A_SCORE_7,H-A_LOSE_7,A_OBP_16,A_OBP_79,A_RBI_46,H_OBP_16,H_OBP_79,H_RBI_46,A_PA_16,A_PA_79,H_PA_16,H_PA_79,A_OBP_16_30,A_OBP_79_30,A_RBI_46_30,H_OBP_16_30,H_OBP_79_30,H_RBI_46_30,A_PA_16_30,A_PA_79_30,H_PA_16_30,H_PA_79_30,A_OBP_16_VS,A_OBP_79_VS,H_OBP_16_VS,H_OBP_79_VS,A_BSO_16_VS,A_BSO_79_VS,H_BSO_16_VS,H_BSO_79_VS,VS_OBP_16,VS_OBP_79,VS_RBI_46,VS_PA_16,VS_PA_79,VS_OBP_16_VS,VS_OBP_79_VS,VS_BSO_16_VS,VS_BSO_79_VS,VS_ERA,VS_PER_IP,VS_WHIP_HR,VS_SO
0,0.33926051753059483,-1,0.493462674328938,30,天母,2014-04-12,17:05,中信兄弟,10,統一7-ELEVEn,9,中信兄弟,2014,0,-1,0.2222222222222222,1.5,2.5,0.6666666666666666,5.5,4.0,0.6666666666666666,2.5,1.5,0.0,2.0,3.0,0.8,6.0,3.0,0.6666666666666666,2.5,1.5,30,張正偉,陳子豪,林威助,彭政閔,張志豪,黃仕豪,陳家駒,陳江和,王勝偉,劉芙豪,郭俊佑,潘武雄,鄧志偉,陳鏞基,張泰山,黃恩賜,凃壯勳,周廣勝,王則鈞,廖文揚,6,22,1,0,2,0,8,20,2,8,22,3,5,16,0,0,0,0,2,16,1,1,11,0,9,21,1,10,23,1,6,18,0,5,12,3,5,19,2,9,18,4,4,18,1,6,20,6,3,8,0,1,7,0,20,61,3,0,2,0,15,56,5,19,59,5,17,53,4,0,0,0,2,22,1,3,18,0,12,42,2,24,69,8,9,34,0,10,32,5,23,63,8,23,59,12,5,27,2,15,43,7,4,19,0,7,34,1,6.0,3.0,1.5,4.5,2.571428571428572,7.0,1.2857142857142858,5.142857142857143,6.0,3.0,1.5,4.5,3.2142857142857144,7.0,1.3571428571428572,5.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0.4444444444444444,4.0,1.5,0.8,4.0,0.0,0.32926829268292684,0.25,0.07894736842105263,0.3611111111111111,0.2857142857142857,0.12727272727272726,82,48,108,35,0.30735930735930733,0.2073170731707317,0.08035714285714286,0.33098591549295775,0.2708333333333333,0.1476510067114094,231,82,284,96,,,0.25,0.0,,,0.0,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,1,0,1
1,0.7567757889972678,1,0.4962593333373006,33,桃園,2014-04-13,17:07,義大,1,Lamigo,2,Lamigo,2014,1,1,0.3,3.0,5.0,0.7272727272727273,5.0,3.0,0.8,5.0,3.0,0.2,3.0,5.0,0.8,5.0,3.0,0.8,5.0,3.0,33,高孝儀,林宗男,胡金龍,林益全,陽冠威,張建銘,陳凱倫,林瑋恩,林威廷,余德龍,林智平,林智勝,林泓育,陳金鋒,鍾承祐,陳雁風,葉竹軒,黃浩然,希克,正田樹,4,10,0,11,24,3,6,23,2,10,22,3,0,4,0,5,17,0,3,16,0,0,1,0,6,18,3,1,3,0,9,22,2,9,21,4,7,20,3,1,3,0,3,11,0,3,12,0,0,0,0,3,17,3,4,10,0,16,39,4,25,77,4,22,74,10,0,4,0,18,67,5,18,66,6,0,8,0,19,54,8,6,27,1,17,57,3,29,69,10,23,65,11,4,18,0,12,44,3,4,16,1,8,30,2,12,45,7,0.9,6.666666666666668,0.9,11.7,6.847826086956522,4.6,2.065217391304348,5.869565217391305,2.347826086956522,5.75,1.0869565217391304,10.956521739130435,4.144736842105264,5.066666666666666,1.7105263157894737,6.5131578947368425,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,1,3,1,2,2,0,0,0,0,1,2,1,8,26,7,11,29,4,10,22,5,11,30,5,4,10,3,2,19,6,2,7,0,2,17,6,4,18,0,0.4272727272727273,2.0,-2.0,0.6000000000000001,2.0,-2.0,0.36,0.2571428571428571,0.06976744186046512,0.375,0.20689655172413793,0.08823529411764706,100,35,80,29,0.31365313653136534,0.2890625,0.10344827586206896,0.325,0.26373626373626374,0.11023622047244094,271,128,280,91,0.1111111111111111,0.75,0.3382352941176471,0.19047619047619047,0.2222222222222222,0.25,0.22058823529411764,0.14285714285714285,1,0,1,0,0,1,0,0,0,1,0,1,0
1,0.6673273833921906,2,0.6262779488734762,32,天母,2014-04-13,17:05,中信兄弟,1,統一7-ELEVEn,3,統一7-ELEVEn,2014,1,2,0.3,2.0,3.0,0.6666666666666666,7.0,4.0,0.5,4.0,2.0,0.2,2.0,6.0,0.8,9.0,7.0,0.5,4.0,2.0,32,張正偉,陳子豪,林威助,彭政閔,張志豪,黃仕豪,陳智弘,陳江和,徐睿擇,劉芙豪,郭俊佑,潘武雄,鄧志偉,陳鏞基,張泰山,黃恩賜,陳俊輝,周廣勝,林煜清,王鏡銘,6,22,1,2,7,1,6,20,2,10,22,5,6,16,1,0,0,0,3,7,1,3,16,1,2,6,0,12,24,3,7,19,1,8,17,7,7,20,4,8,19,4,5,19,1,5,22,6,2,9,3,2,8,0,21,67,3,2,7,1,15,61,5,23,64,7,19,58,5,0,0,0,4,16,1,5,23,1,3,12,0,27,74,10,11,39,1,13,37,9,25,68,10,23,64,12,7,32,2,16,48,7,2,12,3,8,38,1,1.6875,8.0,1.125,6.75,5.9016393442622945,3.05,2.295081967213115,2.950819672131148,1.6875,8.0,1.125,6.75,5.9016393442622945,3.05,2.295081967213115,2.950819672131148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,9,2,5,10,0,8,22,6,4,13,1,7,20,2,0,2,0,2,9,3,0,1,0,0.36666666666666664,5.0,1.0,0.6000000000000001,7.0,1.0,0.3448275862068966,0.27586206896551724,0.15789473684210525,0.3983050847457627,0.23076923076923078,0.15517241379310345,87,29,118,39,0.311284046692607,0.23529411764705882,0.09836065573770492,0.3375796178343949,0.2653061224489796,0.14634146341463414,257,51,314,98,,,0.3950617283950617,0.16666666666666666,,,0.13580246913580246,0.25,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.6912160884433809,2,0.8469301398707563,34,新莊,2014-04-15,18:36,Lamigo,4,中信兄弟,6,中信兄弟,2014,1,2,0.8,4.0,2.5,0.2222222222222222,1.5,3.0,0.2,2.0,5.0,1.0,5.0,2.0,0.2,2.0,6.0,0.2,2.0,5.0,34,詹智堯,林智平,林智勝,林泓育,陳冠任,郭嚴文,郭修延,余德龍,黃浩然,張正偉,陳子豪,林威助,彭政閔,周思齊,黃仕豪,陳智弘,陳江和,徐睿擇,曾孟承,鄭錡鴻,5,17,1,8,22,3,8,20,2,8,19,3,1,11,0,8,16,7,4,8,1,3,6,0,2,17,3,4,22,0,3,11,1,8,20,3,10,22,5,4,10,2,0,0,0,3,7,1,4,20,1,2,5,0,24,71,4,18,61,4,29,72,10,25,68,11,9,41,5,22,55,10,7,22,1,8,31,1,12,48,7,22,71,3,3,11,1,17,65,6,24,68,7,14,52,5,0,0,0,4,19,1,6,27,1,4,15,0,1.2857142857142858,7.0,1.1428571428571428,2.571428571428572,9.0,4.0,1.75,4.5,2.571428571428572,7.0,1.3571428571428572,1.9285714285714288,7.0588235294117645,2.55,1.5686274509803924,3.5294117647058827,3,16,2,9,19,3,4,9,1,12,20,3,4,8,0,3,11,0,3,10,0,6,16,3,3,7,1,1,4,0,0,0,0,1,1,0,2,3,0,0,2,1,1,3,0,0,0,0,0,3,0,0,0,0,-0.5777777777777778,-2.5,0.5,-0.8,-3.0,4.0,0.3619047619047619,0.2903225806451613,0.21739130434782608,0.3411764705882353,0.28125,0.21875,105,31,85,32,0.3451086956521739,0.26732673267326734,0.15853658536585366,0.299625468164794,0.22950819672131148,0.1,368,101,267,61,0.42168674698795183,0.36363636363636365,0.38461538461538464,0.0,0.10843373493975904,0.12121212121212122,0.07692307692307693,0.0,0,0,1,0,1,0,0,0,0,1,0,1,1
1,0.7034433138905986,3,1.0435368769765183,35,洲際,2014-04-16,18:34,義大,4,統一7-ELEVEn,7,統一7-ELEVEn,2014,1,3,0.2222222222222222,2.0,2.0,0.6666666666666666,5.5,2.5,0.6666666666666666,6.5,4.5,0.0,2.0,5.0,0.75,7.0,4.5,0.6666666666666666,6.5,4.5,35,高孝儀,鄭達鴻,胡金龍,林益全,陽冠威,林宗男,張建銘,陳凱倫,林威廷,林志祥,劉芙豪,潘武雄,鄧志偉,陳鏞基,張泰山,黃恩賜,陳俊輝,郭俊佑,賴鴻誠,費古洛,5,15,0,2,6,1,8,18,2,7,17,3,2,8,0,6,18,0,3,13,0,3,12,0,3,14,1,3,10,0,9,18,3,8,19,8,7,16,4,4,17,3,5,13,0,5,17,5,0,8,0,7,16,1,5,15,0,19,59,5,28,81,4,23,78,10,2,8,0,18,43,4,18,71,5,19,70,6,19,58,8,5,15,3,27,78,10,14,41,10,27,71,10,24,67,12,9,35,2,17,51,9,2,15,3,13,43,1,2.571428571428572,3.5,1.0,2.571428571428572,1.5,6.0,1.3333333333333333,3.75,2.0,2.25,1.1111111111111112,2.0,3.0,6.0,1.7916666666666667,4.875,0,0,0,3,7,1,1,9,1,3,11,0,0,0,0,3,9,1,4,10,4,4,11,1,2,6,0,3,16,2,1,8,0,3,7,1,6,17,0,8,17,1,10,19,1,3,8,0,2,7,0,5,14,3,0.4444444444444444,3.5,0.5,0.75,5.0,-0.5,0.36585365853658536,0.23076923076923078,0.06976744186046512,0.3870967741935484,0.2926829268292683,0.15217391304347827,82,39,93,41,0.3345070422535211,0.2814070351758794,0.10852713178294573,0.34527687296416937,0.29357798165137616,0.13872832369942195,284,199,307,109,0.2777777777777778,0.37037037037037035,0.36904761904761907,0.3448275862068966,0.08333333333333333,0.18518518518518517,0.05952380952380952,0.10344827586206896,1,1,1,1,1,1,0,0,0,0,1,1,1
0,0.27110717124029926,-2,-0.4571504214173998,36,新莊,2014-04-17,18:35,Lamigo,4,中信兄弟,2,Lamigo,2014,0,-2,0.8,3.5,2.5,0.3,2.0,3.5,0.3333333333333333,3.0,4.5,0.8,5.0,3.0,0.4,6.0,6.0,0.3333333333333333,3.0,4.5,36,詹智堯,林智平,林智勝,林泓育,陳冠任,郭嚴文,鍾承祐,郭修延,劉時豪,張正偉,陳子豪,林威助,彭政閔,周思齊,黃仕豪,陳智弘,陳江和,徐睿擇,銳,增菘瑋,6,18,2,8,22,3,7,20,1,8,19,3,2,11,0,6,16,7,2,9,0,6,10,2,0,2,0,5,22,0,6,16,1,9,23,4,10,22,5,7,12,4,0,0,0,5,11,1,4,20,2,3,7,0,26,76,5,19,65,4,30,76,10,26,72,11,11,45,5,22,59,10,12,47,3,9,26,2,1,8,1,24,76,3,6,16,1,19,70,7,26,72,7,17,56,7,0,0,0,6,23,1,6,31,2,5,17,0,0.6923076923076923,6.5,0.6153846153846154,7.615384615384616,10.140845070422538,3.55,2.8169014084507045,0.0,0.5,6.0,0.7777777777777778,7.5,6.090225563909774,4.433333333333334,1.954887218045113,2.0300751879699246,8,25,1,7,19,1,3,12,1,7,27,7,3,8,0,6,18,1,9,20,3,4,8,0,0,0,0,0,3,0,0,1,0,1,3,0,1,3,0,1,1,0,0,3,2,0,0,0,0,2,0,0,0,0,-0.5,-1.5,1.0,-0.4,1.0,3.0,0.3490566037735849,0.38095238095238093,0.21739130434782608,0.3894736842105263,0.3157894736842105,0.2647058823529412,106,21,95,38,0.34096692111959287,0.2716049382716049,0.14772727272727273,0.31724137931034485,0.23943661971830985,0.109375,393,81,290,71,0.3119266055045872,0.4642857142857143,0.21428571428571427,0.0,0.10091743119266056,0.10714285714285714,0.14285714285714285,0.0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,0.43909127318529584,-4,-0.5378333938969293,37,洲際,2014-04-17,18:34,義大,16,統一7-ELEVEn,12,義大,2014,0,-4,0.2,2.5,3.5,0.7,6.5,3.5,0.7142857142857143,7.0,4.0,0.0,3.0,5.0,0.8,7.0,4.0,0.7142857142857143,7.0,4.0,37,高孝儀,張建銘,胡金龍,林益全,陽冠威,黃智培,陳凱倫,方克偉,林威廷,林志祥,劉芙豪,潘武雄,張泰山,陳鏞基,高國慶,黃恩賜,陳俊輝,郭俊佑,黃勝雄,李金木,8,20,0,5,18,1,12,23,2,9,22,3,5,13,2,0,0,0,4,16,0,2,5,0,5,18,2,5,14,1,9,22,3,10,23,10,6,17,1,5,21,5,0,2,0,5,21,5,1,11,0,7,19,1,8,20,0,20,76,6,32,86,4,25,83,10,5,13,2,8,22,4,20,74,6,9,26,4,21,62,9,7,19,4,27,82,10,16,45,12,10,39,3,25,71,14,8,37,2,17,55,9,3,18,3,13,46,1,2.0454545454545454,6.6,1.1363636363636365,6.136363636363638,3.0,3.0,2.333333333333333,3.0,1.7647058823529411,5.1,1.323529411764706,5.735294117647059,3.0,3.0,2.333333333333333,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,4.0,0.0,0.8,4.0,-1.0,0.40625,0.28205128205128205,0.14285714285714285,0.35353535353535354,0.2549019607843137,0.15,96,39,99,51,0.32666666666666666,0.30864197530864196,0.13559322033898305,0.3174061433447099,0.2773109243697479,0.1292517006802721,300,162,293,119,,,,,,,,,0,0,1,1,1,0,0,0,0,1,0,1,0
1,0.44624905485843924,1,-2.6150106057916203,38,新莊,2014-04-18,18:36,統一7-ELEVEn,3,中信兄弟,4,中信兄弟,2014,1,1,0.6,7.5,5.5,0.3,2.0,3.5,0.4,1.5,3.5,0.6,9.0,8.0,0.4,6.0,4.0,0.4,1.5,3.5,38,林志祥,劉芙豪,潘武雄,鄧志偉,陳鏞基,高國慶,黃恩賜,凃壯勳,唐肇廷,張正偉,陳子豪,黃仕豪,彭政閔,周思齊,張志豪,陳家駒,陳江和,徐睿擇,馬帝斯,王則鈞,4,15,2,12,24,6,10,21,7,8,18,6,5,19,5,3,7,0,6,22,7,2,7,0,1,4,0,6,22,2,8,18,1,0,0,0,9,22,3,6,14,4,7,16,1,1,7,2,4,19,2,5,11,0,8,25,5,32,88,13,18,48,12,29,77,13,26,73,14,11,42,2,19,60,11,5,22,0,10,39,0,25,80,5,8,20,1,0,0,0,27,76,7,18,60,7,21,64,5,3,27,3,6,33,2,7,21,0,6.116504854368932,5.15,1.844660194174757,5.242718446601941,7.7142857142857135,3.5,1.4285714285714286,3.8571428571428568,4.969325153374233,5.433333333333334,1.5950920245398772,4.417177914110429,9.0,3.333333333333333,1.8,4.5,0,0,0,2,4,0,1,3,0,1,3,0,1,3,0,0,1,0,1,2,0,1,3,1,0,1,0,3,3,0,0,0,0,2,3,1,0,3,1,1,3,0,2,3,1,0,0,0,0,0,0,0,0,0,-0.3,-5.5,-2.0,-0.19999999999999996,-3.0,-4.0,0.40384615384615385,0.2727272727272727,0.25,0.391304347826087,0.2702702702702703,0.15384615384615385,104,33,92,37,0.35127478753541075,0.2809917355371901,0.15104166666666666,0.33,0.19753086419753085,0.095,353,121,300,81,0.35714285714285715,0.3333333333333333,0.5333333333333333,,0.0,0.16666666666666666,0.2,,0,0,0,0,1,1,0,1,0,1,0,0,0
1,0.749018511014457,5,2.073903497729901,39,澄清湖,2014-04-18,18:34,Lamigo,0,義大,5,義大,2014,1,5,0.8,4.0,2.5,0.3,3.0,5.0,0.16666666666666666,3.0,4.5,0.8,4.0,3.0,0.2,4.0,7.0,0.16666666666666666,3.0,4.5,39,詹智堯,林智平,陳冠任,林智勝,陳金鋒,藍寅倫,郭修延,劉時豪,陳雁風,高孝儀,張建銘,胡金龍,林益全,陽冠威,黃智培,陳凱倫,鄭兆行,林威廷,許銘傑,希克,8,18,2,8,22,4,3,12,0,7,20,2,0,5,0,3,8,2,4,9,2,1,6,0,3,9,0,10,27,0,8,24,1,14,23,4,11,24,6,7,17,2,3,6,0,8,18,0,1,2,2,7,19,6,29,80,5,20,69,5,12,49,5,32,80,12,4,22,0,11,30,6,9,29,2,2,12,1,4,18,1,10,27,0,23,83,6,35,90,6,29,89,13,7,17,2,11,28,4,25,80,6,4,27,2,23,66,13,2.9268292682926833,6.15,1.4634146341463414,3.658536585365853,1.8,6.666666666666668,1.05,12.15,4.1968911917098435,6.433333333333334,1.5544041450777202,3.2642487046632125,2.4,6.0,1.0666666666666669,12.0,7,17,1,12,32,5,1,5,1,10,25,8,4,13,6,0,0,0,3,7,0,0,0,0,2,9,1,1,4,0,1,3,0,1,4,0,2,4,0,0,0,0,0,0,0,1,3,2,0,0,0,1,3,0,-0.5,-1.0,2.5,-0.6000000000000001,0.0,4.0,0.3411764705882353,0.3333333333333333,0.12121212121212122,0.4380165289256198,0.41025641025641024,0.1702127659574468,85,24,121,39,0.32727272727272727,0.2542372881355932,0.13636363636363635,0.344311377245509,0.30057803468208094,0.1417910447761194,330,59,334,173,0.3695652173913043,0.3125,0.3333333333333333,0.3333333333333333,0.22826086956521738,0.0625,0.0,0.3333333333333333,1,1,1,1,1,0,1,0,1,0,1,0,1
0,0.2732346746068119,-3,-0.5068355951502477,40,天母,2014-04-19,17:07,統一7-ELEVEn,6,中信兄弟,3,統一7-ELEVEn,2014,0,-3,0.6,6.5,4.0,0.3,2.0,3.5,0.5,2.0,3.0,0.4,7.0,4.0,0.6,4.0,4.0,0.5,2.0,3.0,40,林志祥,劉芙豪,潘武雄,鄧志偉,陳鏞基,高國慶,黃恩賜,凃壯勳,唐肇廷,張正偉,陳子豪,林威助,彭政閔,周思齊,黃仕豪,陳家駒,陳江和,王勝偉,王鏡銘,鄭凱文,4,15,2,10,24,5,8,21,7,9,19,6,4,19,2,6,11,0,5,21,4,1,6,0,3,7,1,7,24,3,10,22,1,5,19,2,11,21,3,5,13,3,0,0,0,1,7,2,4,19,2,0,7,1,9,30,5,34,93,13,18,53,12,32,82,14,27,78,14,14,47,2,20,64,11,5,25,0,12,43,1,27,85,6,10,24,1,20,75,7,30,80,8,19,64,8,0,0,0,3,29,3,7,37,2,12,49,3,1.3846153846153846,6.5,1.1538461538461535,2.0769230769230766,1.125,8.0,0.875,7.875,3.435114503816794,4.366666666666666,1.6793893129770994,2.0610687022900764,0.75,8.0,0.875,7.875,0,0,0,0,4,2,0,0,0,2,4,1,1,3,1,2,3,0,0,0,0,0,1,1,2,4,0,1,4,0,1,3,1,2,3,0,1,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,-0.3,-4.5,-0.5,0.19999999999999996,-3.0,0.0,0.3761467889908257,0.2647058823529412,0.16326530612244897,0.3838383838383838,0.15151515151515152,0.17647058823529413,109,34,99,33,0.34986945169712796,0.2803030303030303,0.14492753623188406,0.3231707317073171,0.19130434782608696,0.1111111111111111,383,132,328,115,0.35714285714285715,0.4,0.3125,0.3333333333333333,0.2857142857142857,0.2,0.0625,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1
1,0.6878186693158045,2,0.9873884359183493,41,澄清湖,2014-04-19,17:05,Lamigo,3,義大,5,義大,2014,1,2,0.7,3.5,2.5,0.4,3.5,5.0,0.2857142857142857,3.0,4.0,0.6,4.0,3.0,0.4,4.0,5.0,0.2857142857142857,3.0,4.0,41,詹智堯,林智平,林智勝,林泓育,陳冠任,郭嚴文,藍寅倫,陳雁風,劉時豪,高孝儀,張建銘,胡金龍,林益全,陽冠威,黃智培,陳凱倫,鄭兆行,林威廷,王溢正,林晨樺,6,18,2,8,21,3,5,19,2,7,15,3,3,12,0,2,11,0,1,7,1,5,9,0,1,9,0,11,26,0,9,24,2,15,22,3,11,24,6,9,21,3,4,10,0,7,19,0,1,5,2,6,19,6,29,84,5,21,73,5,33,84,12,27,76,12,12,53,5,23,62,10,11,33,6,6,21,1,2,15,1,12,31,0,25,87,7,37,94,6,31,93,15,9,21,3,12,32,4,25,84,6,4,30,2,23,69,13,0.6428571428571429,7.0,1.3571428571428572,5.142857142857143,6.237623762376237,5.05,1.8811881188118813,3.5643564356435644,0.5,6.0,1.2777777777777777,5.0,6.26865671641791,5.025,2.1393034825870645,3.5820895522388057,7,22,1,3,14,4,5,14,3,7,19,4,3,8,0,9,19,3,1,2,0,2,6,2,0,0,0,2,3,0,2,6,2,4,6,0,1,3,1,0,3,0,0,0,0,0,1,0,0,3,1,2,3,0,-0.29999999999999993,0.0,2.5,-0.19999999999999996,0.0,2.0,0.3229166666666667,0.28,0.07894736842105263,0.4645669291338583,0.32558139534883723,0.16363636363636364,96,25,127,43,0.33564814814814814,0.2753623188405797,0.14136125654450263,0.35195530726256985,0.28415300546448086,0.1506849315068493,432,69,358,183,0.3541666666666667,0.375,0.42857142857142855,0.2857142857142857,0.15625,0.25,0.14285714285714285,0.14285714285714285,1,1,1,1,1,1,0,0,0,1,0,1,0
0,0.41304281256839837,-2,0.3155696894355016,43,澄清湖,2014-04-20,17:05,Lamigo,10,義大,8,Lamigo,2014,0,-2,0.6,3.5,4.0,0.4,4.5,5.0,0.375,4.0,3.5,0.4,3.0,5.0,0.6,5.0,3.0,0.375,4.0,3.5,43,詹智堯,林智平,林智勝,林泓育,郭嚴文,蔡建偉,藍寅倫,陳雁風,劉時豪,高孝儀,張建銘,胡金龍,林益全,陽冠威,林宗男,陳凱倫,鄭兆行,林威廷,正田樹,偉克,7,17,1,6,20,5,4,19,2,5,15,1,2,11,0,0,0,0,1,7,0,2,8,0,3,13,0,10,26,0,8,24,2,13,21,2,11,23,5,11,21,5,2,9,0,9,22,0,2,9,4,5,19,5,31,88,5,23,77,8,33,88,12,28,80,12,24,66,10,0,0,0,12,37,6,6,24,1,4,19,1,14,36,0,26,91,7,38,98,6,33,97,15,11,25,5,18,48,4,27,88,6,5,34,4,24,73,13,5.4,5.0,1.6,2.7,5.070422535211269,3.55,2.2535211267605635,7.605633802816903,2.8378378378378377,5.55,1.5315315315315317,5.270270270270269,2.9834254143646413,4.525,1.5469613259668509,7.955801104972374,2,6,1,4,6,0,2,6,2,3,6,1,2,5,0,0,0,0,1,2,0,1,2,1,0,0,0,1,4,1,1,6,1,2,6,1,1,6,0,2,3,0,2,3,0,2,5,0,0,3,0,1,5,1,-0.19999999999999996,1.0,1.0,0.19999999999999996,2.0,-2.0,0.2926829268292683,0.21428571428571427,0.038461538461538464,0.4435483870967742,0.32,0.18867924528301888,82,28,124,50,0.3483709273182957,0.275,0.1506849315068493,0.35443037974683544,0.28717948717948716,0.1411764705882353,399,80,395,195,0.4482758620689655,0.5,0.32142857142857145,0.23076923076923078,0.13793103448275862,0.25,0.10714285714285714,0.07692307692307693,1,1,1,1,1,0,0,0,0,0,0,1,1
